Geneid	Length
CG44139	33
dpp	1266
Slh	2152
oaf	2152
CG3528	97
CG3515	255
Cyp309a1	425
Cyp309a2	202
Rad1	50
Sws1	876
insv	174
Elba2	174
ND-B17.2	158
Arpc5	540
Drp1	504
CG15394	78
CG15395	236
CG43403	224
CG9962	112
CG43851	3
CG33125	1599
Prosbeta4R1	84
Or23a	132
Prosbeta4R2	951
CG9879	73
Gr23a	30
CG31690	92
CG15398	49
CG31689	333
Hrs	295
CG9961	1113
Cwc25	66
Pgk	135
Bacc	1684
CG9960	126
Snapin	819
Tnpo-SR	681
CG3077	893
aph-1	194
Taf10b	54
Taf10	72
colt	58
CG2862	178
CG15399	57
Syt1	8422
daw	620
CG2964	167
G6P	73
Duox	375
CG3123	57
CG3119	168
Cpr23B	97
CG2975	203
CG18558	49
CG18557	21
CG3117	161
CG2983	266
CG3104	746
RpS21	460
CG2991	884
CG31694	547
CG8813	52
CG8814	436
Prx6005	100
CG31950	46
betaggt-II	240
NTPase	527
lilli	2184
Rbp9	5051
Ts	315
Rrp1	222
gammaTub23C	257
CG9641	251
CG3165	150
CG9643	138
Chd1	617
Bem46	567
okr	476
CG3558	481
CG17265	610
CG17224	338
CG17264	282
alpha4GT1	480
CG3542	326
Sf3b2	356
CG17219	224
GABPI	169
CG17258	129
SerRS	155
CG17260	108
cnir	308
CG17221	318
CG17261	66
FASN2	659
FASN1	678
toc	1372
PpD6	271
CG15403	125
ND-B14.5B	250
Mad	1366
gkt	358
Hydr2	1264
CG44002	97
CG31698	101
CG15404	82
CG34393	219
CG3347	198
CG3332	158
CG9664	1231
CG9663	415
CG3277	335
CG15406	34
Fign	729
CG8837	107
CG33281	63
CG33282	170
CG3285	198
CG15408	70
E23	785
CG8838	200
CG34394	2081
CG15412	128
CG9662	281
Ptpa	102
Sfp23F	53
CG42460	218
CG34175	292
pgant2	1120
CG8840	96
CG31952	661
CG2772	44
Snx1	542
CG12795	162
Cog3	229
Sec5	99
CG3246	75
msl-2	1051
ND-PDSW	83
Pif1	512
CG31776	42
pgant4	411
Thor	222
CG15414	202
tim	1697
CG31954	117
LeuRS	264
CG17593	292
CG3213	163
CG8851	186
Sr-CIV	76
CG8852	331
Spindly	169
IFT57	155
drm	1671
CG43815	198
sob	287
odd	773
Dot	503
CG15418	42
for	707
Drgx	639
Sfp24Ba	139
Sfp24Bd	37
Sfp24Bb	60
Sfp24Bc	32
CG16704	66
CG3513	145
Acp24A4	374
CG43165	35
CG16713	24
IM33	75
CG3604	134
CG10031	138
CG42464	10
CG42465	132
Sfp24C1	97
CG42467	98
CG43145	120
CG2816	218
CG31778	316
CG31777	32
cutlet	127
CG31955	306
CG2818	305
lectin-24A	83
Shaw	2950
CG10019	2430
CG43707	1337
CG43703	41
bowl	840
CG31960	149
bark	484
Reph	2433
CG3407	196
slp1	350
slp2	635
CG3964	389
Cep97	239
CG31957	285
capu	187
fred	3378
CG31773	111
CG43797	69
CG34176	101
CG15422	303
CG15423	173
CG43773	57
CG43774	94
ed	2150
Sr-CIII	188
Sr-CI	257
CG2955	160
Or24a	3
TBCC	169
lectin-24Db	60
CG3714	605
ft	731
CG3702	237
RpL40	153
CG15425	102
Art2	346
tutl	6288
bdl	219
Atet	1299
CG15429	224
Traf4	620
CG17612	64
Vps53	215
Psf2	160
Tps1	95
CG3652	109
l(2)k05819	757
CG33003	54
Dim1	94
CG15431	2140
CG43055	61
CG34177	509
CG34178	104
CG43056	25
Sfp24F	44
CG15432	134
morgue	203
Elp3	128
MFS18	321
CG15439	224
CG15440	125
ND-B8	72
Gs1l	192
RpL27A	113
mRpL27	412
CG15435	190
CG15443	170
CG15436	192
FIG4	91
ine	137
dpy	2079
HP6	67
BG642163	257
CG15635	93
CG43798	59
CG3355	679
CG11929	130
Bsg25A	175
Elba3	171
CG3251	98
CG34351	2015
Taf12L	160
CG15631	97
CG15630	958
CG42523	357
CG3294	446
Clect27	479
CG15629	112
CG3225	274
CG15628	1376
Fnta	273
Ir25a	125
tank	408
CG12194	460
mxt	1234
CG11927	178
mRpS2	76
Mon1	188
smog	3067
Cf2	2133
CG3008	163
CG15625	93
CG3036	739
CG2837	361
hoe1	592
hoe2	241
Sgs1	60
CG14044	74
mRpL24	48
betaggt-I	494
jet	385
Jon25Biii	34
Jon25Bii	44
Jon25Bi	47
Marcal1	72
CG34124	158
CG34125	128
eIF3i	117
Scox	178
CG3756	73
l(2)05714	80
CG14043	76
mRpL28	103
Gmd	282
CG3792	152
CG8891	85
CG8892	174
CG34126	1107
Rtnl1	1403
CG31917	49
Tfb5	559
CG3887	268
vkg	370
Col4a1	545
SP555	761
CG14042	1996
CG31650	237
CG33995	1895
CG44001	590
CG44000	1264
CG9121	549
eIF3h	123
senju	200
CG14036	95
His3.3A	393
CG31918	268
Rpn11	114
qtc	790
RpL37A	303
pgant5	1716
CG5828	722
CG4230	913
ND-13A	428
Msp300	2309
Cyp28d2	129
Cyp28d1	69
CG7742	97
CG14034	97
TpnC25D	101
tkv	1096
Cyp4ac1	106
Cyp4ac2	136
Cyp4ac3	31
Bsg25D	1144
Bub1	487
vri	1506
CG14024	1002
Ncoa6	2526
cype	165
CG14022	103
TotM	126
fusl	401
CG12512	96
nompC	724
H15	702
mid	901
CG14020	130
CG7382	96
cl	96
Vps52	100
CG6907	89
Cap-D3	204
CG31648	57
CG31915	521
CG7277	97
tomb	75
CG14015	613
Hel25E	1336
Lam	1137
Oscillin	851
CG14014	115
CG18269	111
CG14013	97
CG14017	384
GluRIIA	300
GluRIIB	101
CG14011	148
CG7251	157
CG18266	240
DIP-eta	1254
Cyp6a16	990
DIP-theta	633
Hsp60C	162
CG12511	352
CG7236	241
CG14007	145
CG34011	3
CG11149	283
sip1	178
CG11030	2613
CG14006	1051
CG11147	457
CG11029	344
obst-E	265
CG9171	2317
CG31913	129
CG14005	356
CG7239	190
CG11034	2211
CG43307	28
CG31644	161
TrissinR	367
rau	414
CG44574	29
Sfp26Ac	34
CG43185	95
CG9029	177
Acp26Ab	209
Acp26Aa	141
CG9021	406
bchs	1537
CG14000	124
CG9016	341
dsf	1209
Sfp26Ad	199
Gpdh	1620
CG9044	237
CG13999	305
CG13998	26
Vm26Ab	70
Vm26Ac	44
Vm26Aa	241
psd	54
CG13992	131
Ucp4C	74
Ucp4B	445
chic	1465
eIF4A	742
ifc	674
lid	1245
Tsp26A	2004
Gal	191
CG9098	547
H2.0	199
CG13996	49
CG9107	661
CG9109	104
mtm	169
CG9117	135
CG31643	155
ade2	136
slmo	540
CG34179	1462
CG12393	129
CG9135	622
CG13995	1162
CG34180	114
ND-51	98
CG13994	108
Fbw5	129
CG9147	76
CG9150	102
Pfdn1	75
CG9154	21
Kr-h2	502
Kr-h1	945
CG45075	3762
CG9175	473
stai	1592
CG31642	94
Arpc4	91
WDR79	56
tctn	42
B9d2	2018
CG9222	115
CG13991	161
Muc26B	178
CG31639	246
CG13989	318
smal	2591
Ugt37b1	98
Ddr	1610
AANATL2	299
CG13983	81
CG43922	83
CG13984	309
PDZ-GEF	1940
Pez	415
Cpr	396
CG9497	247
CG9498	169
ppk7	3
ppk14	3
CG9500	249
CG9505	94
slam	123
DIP-epsilon	1072
CG9507	70
CG42370	113
CG42369	38
CG13982	1267
Tig	260
Fic	252
CG9527	240
retm	1391
frj	426
Rchy1	516
CG9531	310
mmy	310
CG9536	364
Sec61alpha	455
Daxx	470
KFase	258
epsilonCOP	86
Phf5a	64
CG31638	926
CG9547	90
CG9550	128
CG31637	985
eya	566
IFT52	97
COX5B	266
CG9596	750
COX5BL	85
Ent2	639
CG13766	1061
CG11319	4181
CG11050	607
DIP-iota	9
CG34345	254
Oatp26F	253
CG31635	2122
Tango1	244
CG31633	140
CG31636	214
CG11070	337
CG13771	844
CG34310	258
cup	469
Galt	90
Spn27A	770
cort	121
Nse1	195
Nhe3	1812
CG11327	228
Tsp	566
AkhR	1060
Aatf	153
homer	1579
Liprin-alpha	2081
TTLL3B	366
TTLL3A	88
CG11221	839
CG31910	39
CG44271	105
CG11322	191
LUBEL	577
CG17378	653
nrv1	821
nrv2	872
CG17376	412
CG17377	542
CG11236	117
CG17375	357
sens-2	840
Rca1	212
l(2)k09022	80
Nha1	132
Nlg2	667
CG13773	255
Rat1	534
Wee1	614
x16	745
CG32829	105
nop5	148
Hrb27C	6605
CG43232	494
CG18304	143
Fgop2	874
ihog	292
Gas41	68
SA	135
CG13775	231
CG3430	68
Atac1	87
CG10399	183
sip2	78
Coprox	199
smt3	251
snRNP-U1-70K	1408
uif	652
CG43321	282
CG43322	95
ade3	527
Pcp	133
CG31908	347
MME1	63
Rab30	944
Caper	2915
milt	1457
Mnn1	1910
CG31907	224
Sem1	90
Nuf2	33
CG11289	7
Pvf2	628
Pvf3	1908
MICU1	240
CG4496	371
CG4497	974
CG4502	651
CG13784	3686
mEFG1	167
Ndae1	1738
CG43799	78
CG43800	65
CG13786	115
Wnt4	588
CG31909	86
wg	1082
Wnt6	265
Wnt10	272
ninaC	1840
CG5149	404
gudu	77
CG5160	94
CG5171	366
CG5177	204
CG5181	497
CG15818	426
chm	1002
muc	460
CG5958	146
CG5973	912
santa-maria	277
Gr28a	24
Gr28b	185
CG6055	291
Ziz	1136
CG6441	164
Obp28a	110
RapGAP1	1223
Spn28B	103
Cyp4d21	206
CG6739	809
Slob	4144
Myo28B1	682
CG18585	139
CG7025	49
CG43235	256
Tep2	184
Tep3	179
Ntl	153
CG33296	102
CG13793	81
CG13794	64
CG13795	514
CG13796	343
CG31904	252
Acp1	397
CG7214	529
ATPsynGL	120
CG7203	264
CG46025	552
CG7191	640
CG7179	94
Uro	173
CG7164	223
CG7154	125
CG7149	743
LKRSDH	586
Herp	619
r2d2	590
cdc14	2687
LanB1	323
CG7115	470
Rack1	1220
mts	1773
CG14537	115
CG14535	1916
lectin-28C	2245
TwdlE	616
Proc	1265
spz3	313
CG7102	258
SmE	132
CG34132	137
Spn28Da	101
Spn28Db	86
Snoo	2901
CG7231	83
pes	1252
CG7227	622
Sirup	129
Wwox	177
Spn28Dc	106
CG12560	143
CG34010	25
Tg	129
CG7367	98
baf	606
Cka	2628
CCDC53	84
RpL36A	118
CG7466	1281
poe	192
MED20	194
Trf	235
Mcr	842
Bsg	8650
mon2	558
CG8673	81
CG12375	138
CG8668	349
PAPLA1	379
CG42762	90
CG42763	68
CG43394	887
CG31606	80
Rbsn-5	71
CG8498	128
Piezo	1011
CG34134	87
CG8475	3886
CG8460	62
PGAP5	374
SLC5A11	423
CG8419	369
Su(var)205	212
Ssb-c31a	107
CG8372	83
CG8360	138
CG8353	128
CG8349	65
CG8292	126
Snx6	343
Pvr	572
Spn28F	54
CG14277	137
CG43057	193
CG8086	636
Btk29A	2168
wol	195
Scgalpha	216
CG7840	79
Ostgamma	132
Mettl14	99
CG7810	156
CG7806	341
mtsh	484
strat	441
CG7781	1144
CG14275	221
CG14274	894
CG14273	71
CG7778	1160
Mur29B	98
CG7627	261
RpS13	347
CSN8	27
Pp2A-29B	534
CG17292	125
Wdr82	72
CG13390	63
CG17294	198
AlaRS	160
CG13392	153
Rcd4	41
Dad1	65
CG13384	672
CG42819	104
CG42820	207
Acp29AB	54
lectin-29Ca	74
Peritrophin-15b	90
Peritrophin-15a	51
CG13385	88
CG13386	109
CG31898	118
fy	241
emb	932
CG13397	244
CG13398	1410
Akap200	933
grk	459
D12	154
Chrac-14	108
mus201	35
CG31897	158
U26	2312
fu12	401
prg	353
d	459
CheA29a	141
CG43796	147
CG13088	201
CG43400	141
Dh31	802
Bace	260
CG13096	309
CG13097	422
PIG-U	143
mRpL51	18
Uba4	151
CG13091	200
Acer	963
lmgA	3056
lmgB	1866
CG17834	544
Sema1a	6133
Glt	132
CG9287	74
CG9289	81
PrBP	528
Trs23	21
Hnf4	555
CG9314	252
raw	558
CG45307	175
CG12438	87
LManIII	148
LManIV	19
LManV	61
LManVI	73
CG42710	101
SoxN	1461
CG32986	67
CG32987	222
CG32988	24
CG32983	14
CG9483	94
CG42713	331
CG34398	1509
Tsp29Fa	142
Tsp29Fb	145
CG9510	194
CG9515	363
C1GalTA	482
CG31886	544
CG9525	1066
CG32985	24
CG32984	10
CG18088	604
CG9541	284
CG13101	211
CG18662	135
rost	408
CG9555	325
alien	1787
CG17906	74
CG18661	161
Try29F	405
CG9568	117
CG13102	1309
Rcd-1r	168
CG9582	147
DIP-zeta	1274
CG12439	54
Toll-4	3
CG31609	122
Or30a	3
CG32982	561
CG13108	209
CG9586	182
tai	4406
aust	247
borr	209
lectin-30A	87
Ggamma30A	11336
CG17005	2016
Cks30A	633
Eaat1	1166
CG3748	457
CG43350	91
CG13110	50
CG34181	120
Shawl	2719
Aldh	131
CG4438	181
Mco1	245
Fbp2	155
CG42847	241
FucTB	164
scat	429
CG3769	118
RpS28-like	47
numb	1909
CG33723	3
Gdi	911
CG33298	945
Oatp30B	1409
CG31883	137
CG17855	736
Cpr30B	183
CG13113	86
CG13114	130
jp	1862
CG3838	610
Mtpalpha	210
CG31709	697
gcm	508
CG3841	239
CG4382	63
gcm2	174
Trx-2	726
GlcAT-S	685
CG31882	409
Apoltp	116
CG33299	201
Pka-C1	3205
hoip	82
pelo	617
CG31710	643
CG4364	109
Nckx30C	6014
CG13116	315
CG13117	910
Cyp4e3	176
zf30C	237
Taf11	101
und	144
ppk18	3
CG4017	330
CG17633	36
ppk11	1664
ppk16	3
IP3K1	331
CG4036	17
CG13123	24
nAChRalpha6	3794
FKBP59	132
CG34183	72
CG4537	77
mtDNA-helicase	99
Bka	67
RpS2	65
Muc30E	136
CG13124	441
Etl1	412
Srp54	458
yip2	102
CG5885	225
CG4598	277
CG4594	141
CG4592	136
TbCMF46	60
CG42366	432
CG42367	135
Cpr30F	318
CG31712	2178
Apf	77
CG4619	2325
CG5853	147
CG13126	512
CG4709	3
CG5846	117
CG4658	637
CG5850	2110
Dref	401
RpL13	227
bib	883
CG31875	448
SoYb	229
CG4747	1126
Trp1	889
CG13131	47
CG13127	335
obst-B	84
CG33301	306
Cpr31A	66
Pen	631
Spn31A	91
CG44153	680
CG13133	377
CG34109	108
CG13135	215
CG4839	1194
CG13137	37
Sur	230
CG31874	99
Ripalpha	434
RpL7	266
CG34159	366
CG5734	615
CG5731	229
CG5727	145
CG4901	27
Npc1a	164
Prosalpha6	141
CG4908	9
CG5708	306
CG5694	104
eEF1delta	94
mthl15	1233
me31B	127
chico	128
bsk	149
CG31717	216
Ror	92
CG5676	225
Pten	399
Rsf1	1024
REPTOR-BP	269
Mob3	68
CG4953	325
CG4957	34
Mulk	12
trk	62
Utx	390
CG34043	171
Ufd4	57
Hand	105
CYLD	61
CG13138	248
nmd	501
CG5390	96
CG4968	77
Cdk5alpha	206
l(2)SH0834	283
Usp14	122
CG4972	275
CG5381	95
CG4995	28
RnrL	76
Schip1	150
CG5037	161
GATAd	780
SamDC	125
CG31715	151
Sps2	185
CG5022	158
CG34367	333
CG5367	70
CG5045	296
Cand1	176
pim	271
lft	264
CG5056	210
rho-5	154
CG33303	935
dpr19	738
gny	1086
CG5096	99
Cdk1	106
mRpS7	181
da	1037
Mdh1	163
Cnot4	439
LSm-4	896
CG17768	42
Ir31a	189
Ip259	67
RpS27A	69
CG5355	103
Klp31E	569
RfC3	63
pie	206
CG5168	213
SmB	48
KdelR	826
CG5188	80
Bug22	142
TfIIB	594
TBC1D16	471
holn1	150
STUB1	119
Nse4	424
loh	371
ppk10	3
LManI	36
LManII	65
RluA-1	1469
RluA-2	1018
Grip75	128
CG7456	213
CG6144	756
CG13144	592
Myo31DF	520
CG6094	167
CG7384	231
Fatp	998
Lrr47	499
Lip4	374
CG18301	74
CG18302	275
Trim9	1075
CG6138	75
w-cup	571
CG34160	132
CG34161	137
CG7329	150
CG31872	167
CG18284	144
CG17097	111
CG17098	279
CG45690	67
CG31871	311
CG17104	355
CG17105	420
CG17107	250
CG7299	415
CG7296	341
CG7294	82
CG17108	95
CG7300	367
Lip1	183
Lip2	458
CG6415	26
CG6431	67
CG6443	103
CG17118	92
EMC3	134
Dpy-30L1	88
Nup107	54
Vha16-5	60
CG12299	667
CG6729	100
CG17124	1416
CG6495	166
Ubc2	1111
CG6724	56
CG17127	92
CG31869	1000
CG31870	779
Nos	2136
CG6508	94
CG17134	62
CG6700	1587
CG17140	70
CG17139	1313
Porin2	103
porin	644
SmydA-3	175
Dnz1	755
aurB	79
Stam	488
CG12517	69
CG14071	675
CG14070	386
CG7309	428
CG14069	182
dpr2	738
CG14072	126
CG33129	703
YL-1	292
CG16743	181
abo	96
ATPsynG	383
SCAR	733
piwi	456
CG12253	77
CG16833	3816
aub	116
lectin-33A	70
RpL9	152
Nup154	1165
Art8	93
dUTPase	131
Samuel	1069
Acp32CD	105
CG14913	42
CG18666	76
CG14915	112
CG43725	223
AstC	573
AstCC	331
CG16854	557
Wdr59	262
Ge-1	541
Reps	1667
l(2)gd1	419
CG6201	288
Gr32a	71
CG6230	504
CG14921	104
Csl4	231
Nup160	412
RfC38	62
CG4751	519
hgo	88
Gyc32E	45
CG31867	153
CG6287	168
Ca-beta	4505
Vm32E	120
CG4788	443
ab	2565
cmet	285
cana	449
CG33695	522
Ppt2	253
mre11	63
Osi21	262
CG14926	181
salr	430
salm	1613
sala	244
CG43355	857
CG6488	100
spz4	755
Dlg5	2284
CG4970	56
CG14929	1075
CG14930	96
CG43153	45
CG31705	532
CG31706	514
CG34162	39
CG43438	134
kek2	2383
Mst33A	94
Acp33A	189
spag4	158
CG6614	1658
CG12307	63
CG4983	409
CG43167	146
CG44477	457
CG4988	38
Vha100-5	366
CG42470	229
CG42471	81
Sfp33A1	57
CG14931	147
CG14932	78
Tsp33B	71
CG14937	222
crol	2801
CycY	1028
Pde1c	2405
esc	259
CG45011	158
CG45012	23
Sfp33A4	78
Sfp33A2	171
Sfp33A3	98
CG31704	289
CG44008	459
CG14933	556
CG42486	80
Mal-B1	57
Mal-B2	440
CG42751	210
Or33a	3
Or33b	3
Or33c	3
Crys	724
CG16964	340
CG16965	42
CG6686	2771
CG34163	169
zuc	331
dgt2	206
escl	377
Ada1-2	74
CG18789	80
Qtzl	483
Ada1-1	74
CG18787	80
CG12264	76
CG6746	183
Rh5	130
CG6734	392
dmGlut	594
CG18788	149
Tom70	290
CG6766	199
CG6785	58
CG6770	426
Plzf	688
CG14945	362
JhI-21	478
RpL7-like	926
CG34164	41
Rab3-GAP	289
firl	153
CG14947	107
prd	322
Pex19	241
CG6712	63
Mt2	18
Ced-12	301
Patsas	486
ThrRS	411
Rab6	955
Phae1	212
Phae2	314
CG17211	270
rho-6	364
Gr33a	144
CG31760	1784
CG31861	113
ZnT33D	878
CG17217	39
CG6583	497
crok	491
bru1	2367
atilla	117
CG31759	203
CG31862	62
CG43813	124
bru2	2705
CG17010	30
Pkd2	390
vir-1	502
CG6405	107
CG5446	598
CG6388	52
CG5435	248
SC35	1169
eRF3	1718
Oatp33Ea	391
CG5421	326
Oatp33Eb	123
CG5418	119
bun	2219
t-cup	32
nub	813
Ref2	205
pdm2	484
CG15485	20
CCT4	205
CG6153	98
CG5780	118
PICK1	99
CG5781	48
CG17036	237
CG5776	944
spict	239
CG15484	113
CG6180	139
CG5787	464
Pih1D1	161
MRP	933
CG15483	113
kek1	2021
ACXC	2197
ACXB	113
ACXA	2295
ACXE	71
CG16800	25
Vha68-2	541
Vha68-3	102
CG12404	321
Vha68-1	645
Tor	268
CG9934	342
A16	104
CG9932	1458
CG5142	62
CG43050	401
CG5122	87
CG9928	103
CG16978	96
Pk34A	58
kmg	50
DnaJ-H	344
Sirt1	913
Sfmbt	806
CG43925	3
CG5439	168
CG5287	99
CG31849	594
CG5458	91
CG16974	1571
Edem2	1013
CG16972	457
Pect	603
CG15482	82
kek4	325
CG9426	872
mRF1	136
Ski6	87
CG16812	214
CG15480	89
CG16813	117
CG16815	68
Prosalpha6T	84
Mabi	180
CG5867	117
CG5945	121
CG16820	229
l(2)k05911	85
Naa20B	353
CG31730	86
CG44085	1584
CG31848	88
Drep4	743
Uvrag	269
CG31729	606
CG16824	145
CG43778	3170
CG16825	124
CG43779	68
CG16826	201
CG9395	1047
CG9377	44
Nnp-1	708
CG6523	105
Tap42	88
CG31855	602
ND-B22	268
Bdp1	80
CG6565	567
CG9302	261
beta'COP	204
loqs	895
Ing5	90
CG7099	240
RpL24	729
CG16957	166
CG10859	85
CG7110	414
Vm34Ca	88
CG16848	362
CG16956	81
CG42784	1375
CG43850	115
Tehao	669
CG9267	131
Hsp60D	135
CG42809	3
CG42810	41
CG46308	4104
B4	3883
CG33640	3
CG33641	178
CG33642	141
CG33643	3
CG33644	3
CG33645	3
CG15638	110
CG16852	75
CG9263	40
CG16853	79
kuz	2874
CG9254	52
ics	262
CG18507	1473
CG31814	1497
CG7311	1550
CG9014	235
CG31813	322
TM9SF4	425
CG43376	48
CG9008	894
p38b	517
CG16890	382
CG31731	414
CG16863	132
Sec71	532
CAH1	343
Adat1	1797
CG16865	685
CG16888	28
Sos	449
b	271
tam	163
Arpc1	278
Orc5	107
DNApol-gamma35	10
GatC	1092
RpII33	58
mRpS23	50
CenG1A	966
CG33307	1281
CG33306	32
CG8997	504
CG7916	36
CG7953	226
CG7968	99
Smg5	997
Ance	106
Ance-2	82
Acyp	92
Ance-3	611
CG16886	1121
CG42711	398
CG16885	440
CG16884	476
NimA	1246
NimB1	39
NimB2	78
NimB3	26
NimB4	66
NimB5	339
He	147
NimC1	1075
Cyp28a5	193
NimC2	632
rk	682
CG42692	131
bgm	322
NimC3	135
hll	132
CG18095	387
nAChRalpha5	5086
NimC4	102
CG46301	1676
CG15293	142
CG31769	99
CG43332	94
CG43333	437
Dyrk2	1663
wb	1087
CG32971	88
ms(2)34Fe	88
CG33090	458
CG15286	147
Send2	23
mTTF	119
l(2)34Fc	215
CG43052	19
l(2)34Fd	70
Rab14	584
Pgant35A	136
spel1	1613
ppk	606
elB	554
Pburs	109
Cpr35B	101
CG15283	201
noc	861
CG33648	34
CG4218	454
CG3473	112
CG42680	71
osp	1677
Adhr	62
Adh	1184
CG15282	249
CG34165	310
CG42685	44
CG31835	70
CG31775	307
CG42585	70
CG42586	307
CG34166	264
CG42681	3
CG42587	107
CG4691	168
CSN1a	113
CG4701	67
CG4650	687
CG18636	44
CG18420	855
CG33308	229
CG33309	17
CG42682	10
CG15279	127
CG4480	566
CG15278	1040
ProtA	82
ProtB	106
CG42313	1035
CG3491	312
mol	572
DCTN5-p25	71
l(2)35Be	65
NC2beta	72
THG	196
l(2)35Bd	409
GABA-B-R1	2050
CG33310	4
CG31832	51
yellow-c	116
CIAPIN1	1528
Su(H)	719
ck	454
CG33679	236
TfIIS	575
solo	93
vas	151
vig	1506
CG15270	1189
CG15269	181
stc	417
CG4168	1703
Sfp35C	97
CG43230	490
ZnT35C	204
dao	1470
Pol32	152
l(2)35Cc	455
yuri	479
Cul3	1132
UK114	91
CG15263	145
CG15260	58
ms(2)35Ci	878
CG15262	107
nht	158
esg	635
CG15258	80
CG44869	28
wor	428
CG4161	398
sna	345
Tim17b2	181
lace	1106
Skadu	225
CG15256	911
kek3	955
CG15255	732
Semp1	27
CG15254	69
CG15253	165
CG11865	124
Or35a	63
CG7631	45
CG18480	2896
CG4587	3655
CG44141	228
CG18477	86
CG18478	3
CG43923	76
CG44140	228
CG31780	86
CG31827	3
CG43924	76
CycE	1303
ND-B17	389
Mtr4	326
Gli	1031
CG3793	559
wek	505
Ku80	112
CG31826	84
CG43760	94
CG18109	99
CG42876	773
CG18518	44
CG13243	147
Tektin-A	177
CG42792	166
CG7653	680
CG44475	83
Tep1	65
CG31735	73
CG31823	44
CG31821	109
beat-Ib	546
CG13244	255
CG4793	87
CG12448	172
CG18063	84
CG10839	1014
beat-Ic	2176
CG34167	83
CG13245	112
CG43816	537
CG31820	120
BicC	555
CG45084	3528
beat-Ia	790
CG4891	3
CG4892	127
CG34168	195
Ca-alpha1D	1813
CG31819	70
CG42817	1607
CG42818	103
CG46309	2614
PRL-1	1243
EndoGI	252
twe	814
CG4935	100
crp	1968
pkaap	419
CG17329	121
CG13258	120
Cyp303a1	1110
heix	1507
CG17328	160
GMF	424
c(2)M	464
CG5861	161
Syx5	146
cni	614
fzy	273
cact	1097
CG4278	99
mRpL4	74
CG4440	218
CG31817	66
CG42266	175
CG44405	79
chif	1539
CG42231	179
CG4455	989
CaBP1	299
jhamt	166
CG5888	329
Idgf1	77
Idgf2	53
Idgf3	2348
dac	1112
CG4580	70
Tpr2	607
CG5953	2061
CG31816	91
CG42389	1443
CG5968	173
CG31815	47
CG4631	160
Trpgamma	1435
her	719
squ	212
grp	288
CG31807	83
CG33552	201
CG31808	1239
Cyt-c-d	186
Cyt-c-p	271
VhaSFD	1113
CG31812	669
CG17996	96
Prosbeta4	112
CG17904	60
glu	183
ChLD3	388
LSm7	357
BuGZ	6852
yellow-b	221
ppk17	169
Mhc	1245
Cyt-b5-r	160
CG17928	124
Ugt36Ba	205
Ugt36Bb	3
Ugt36Bc	69
CG13280	118
CG13272	279
mdy	251
Cse1	171
AspRS-m	718
CG13282	131
CG13283	127
SclB	663
SclA	821
CG13284	981
CG31810	130
CG31809	129
CG6012	47
CG32832	278
CG31743	297
CG34313	1367
CG6115	356
tweek	491
CG42556	196
CG31805	1719
CG12288	190
ApepP	90
beat-IIIb	1506
CG44406	50
CG31806	104
CG6304	133
CG15136	90
CG12620	601
CG31784	87
beat-IIIa	2692
CG34106	1273
CG34169	137
Gr36a	3
Gr36b	3
Gr36c	3
CG31750	3
beat-IIIc	2316
CG15140	207
CG6380	155
CG34170	106
CG45691	71
CG31804	119
Lrch	2769
CLIP-190	1492
Rpb11	63
CG15141	331
CG31803	40
Dif	1051
CG5043	149
CG33928	3
dl	1367
CG5050	32
SPH93	78
CG18563	95
BicD	2357
Sgt	193
Aac11	679
fws	96
CG5110	254
GCS2beta	462
CG5131	125
CG43645	28
CG43221	286
CG43220	25
qua	158
CG15142	96
mEFTs	134
Dhc36C	64
CG15143	29
CG15144	121
CG15145	159
CG7094	88
Oli	272
CG6870	386
Sytalpha	1102
CG15147	35
CG43054	81
CadN	3334
CG43231	854
CadN2	1337
CG42830	91
CG43271	190
btv	113
CG5674	2748
CG5681	487
Prosbeta5R2	616
CG5693	218
CG42659	128
CG42634	627
CG42635	139
CG31740	204
elfless	857
rdo	856
Arr1	1116
ninaD	211
CG31741	561
CG15153	207
CG5755	79
CG44476	15
CG15152	202
CG5758	921
CG31785	33
kel	3257
Socs36E	1173
CG17681	109
CG15155	120
CG5783	58
CG7200	102
CG42750	1621
Ptp36E	1188
CG31802	176
CG31788	108
CG31787	94
CG43362	22
Sfp36F	123
CG5790	204
CG43354	69
Fas3	3653
Acp36DE	181
CG34171	645
RpS26	1386
ncm	138
bsf	120
Ntf-2r	263
CG10283	258
grnd	826
kon	330
CG10178	178
CG10211	311
Pde11	2109
CG15160	1223
amos	177
CG10413	858
CG31789	330
CG10333	98
Atac2	34
CG15161	108
MESR3	728
Cyp310a1	116
CG43338	76
CG43339	181
Mst36Fb	87
Mst36Fa	83
CG31751	453
tos	77
msl-1	1529
CG10336	192
CG10383	216
CG10338	689
CG10341	60
CG10376	1024
CG10343	121
Jwa	187
Faf2	526
Grip71	246
Irk3	359
CG10348	380
CG42752	201
CG15167	50
ham	623
CG43814	563
CG10570	1570
CG42502	1894
CG17325	250
CG42305	544
CG17324	28
CG17323	516
CG17322	198
CG17597	64
ScpX	138
CG10600	791
CG31752	304
CG33120	81
CG17321	609
CG10602	130
mRpL13	49
tup	1453
ssp3	634
CG46304	526
CG10428	52
Nedd8	238
CG10621	136
CG10623	466
Nak	2521
Tango6	25
L2HGDH	170
CG10431	1002
Swip-1	839
CG15168	83
CG15170	29
