Geneid	Length
CG13775	186
CG3430	90
Atac1	75
CG10399	66
sip2	318
Coprox	98
smt3	222
snRNP-U1-70K	196
uif	401
CG43321	65
CG43322	100
ade3	193
Pcp	33
CG31908	612
MME1	285
Rab30	442
Caper	244
milt	1680
Mnn1	1039
CG31907	78
Sem1	100
Nuf2	72
Pvf2	259
Pvf3	1704
MICU1	113
CG4496	653
CG4497	249
CG4502	513
CG13784	922
mEFG1	101
Ndae1	995
CG43799	29
CG43800	144
CG13786	210
Wnt4	1162
CG31909	161
wg	433
Wnt6	1330
Wnt10	654
ninaC	180
CG5149	150
gudu	168
CG5160	608
CG5171	544
CG5177	91
CG5181	105
CG15818	46
chm	90
muc	567
CG5958	146
CG5973	1341
santa-maria	3597
Gr28a	43
Gr28b	71
CG6055	215
Ziz	699
CG6441	203
Obp28a	36
RapGAP1	2773
Spn28B	11
Cyp4d21	82
CG6739	142
Slob	1651
Myo28B1	208
CG18585	18
CG7025	14
CG43235	113
Tep2	180
Tep3	342
Ntl	227
CG33296	92
CG13793	97
CG13794	178
CG13795	203
CG13796	499
CG31904	2111
Acp1	56
CG7214	86
ATPsynGL	106
CG7203	79
CG46025	359
CG7191	148
CG7179	44
Uro	33
CG7164	170
CG7154	126
CG7149	479
LKRSDH	125
Herp	546
r2d2	356
cdc14	590
LanB1	595
CG7115	722
Rack1	146
mts	402
CG14537	87
CG14535	517
lectin-28C	44
TwdlE	139
Proc	292
spz3	406
CG7102	461
SmE	107
CG34132	146
Spn28Da	17
Spn28Db	64
Snoo	1843
CG7231	861
pes	791
CG7227	544
Sirup	244
Wwox	98
Spn28Dc	78
CG12560	18
CG34010	17
Tg	557
CG7367	321
baf	146
Cka	1053
CCDC53	43
RpL36A	84
CG7466	244
poe	58
MED20	87
Trf	76
Mcr	174
Bsg	1087
mon2	196
CG8673	63
CG12375	151
CG8668	1111
PAPLA1	4414
CG42762	20
CG42763	19
CG43394	790
CG31606	19
Rbsn-5	260
CG8498	127
Piezo	576
CG34134	41
CG8475	103
CG8460	100
PGAP5	161
SLC5A11	437
CG8419	108
Su(var)205	279
Ssb-c31a	99
CG8372	230
CG8360	175
CG8353	373
CG8349	71
CG8292	118
Snx6	113
Pvr	1157
Spn28F	34
CG14277	181
CG43057	15
CG8086	609
Btk29A	5040
wol	162
Scgalpha	112
CG7840	99
Ostgamma	123
Mettl14	117
CG7810	72
CG7806	170
mtsh	232
strat	81
CG7781	396
CG14275	311
CG14274	153
CG14273	234
CG7778	185
Mur29B	121
CG7627	452
RpS13	99
CSN8	68
Pp2A-29B	273
CG17292	934
Wdr82	66
CG13390	24
CG17294	49
AlaRS	231
CG13392	100
Rcd4	95
Dad1	125
CG13384	751
CG42819	62
CG42820	103
Acp29AB	11
lectin-29Ca	10
Peritrophin-15b	59
Peritrophin-15a	34
CG13385	91
CG13386	23
CG31898	55
fy	199
emb	371
CG13397	324
CG13398	305
Akap200	528
grk	374
D12	190
Chrac-14	100
mus201	207
CG31897	196
U26	152
fu12	937
prg	122
d	1285
CheA29a	5
CG43796	104
CG13088	50
CG43400	87
Dh31	142
Bace	39
CG13096	98
CG13097	114
PIG-U	57
mRpL51	88
Uba4	200
CG13091	27
Acer	345
lmgA	309
lmgB	659
CG17834	691
Sema1a	1579
Glt	163
CG9287	30
CG9289	26
PrBP	152
Trs23	87
Hnf4	2437
CG9314	123
raw	1376
CG45307	155
CG12438	115
LManIII	41
LManV	67
LManVI	66
CG42710	97
SoxN	849
CG32986	31
CG32987	44
CG32988	40
CG32983	57
CG9483	100
CG42713	67
CG34398	1430
Tsp29Fa	505
Tsp29Fb	161
CG9510	381
CG9515	39
C1GalTA	732
CG31886	776
CG32985	84
CG32984	152
CG18088	35
CG9541	497
CG13101	424
CG18662	73
rost	438
CG9555	328
alien	116
CG17906	72
CG18661	59
Try29F	74
CG9568	77
CG13102	76
Rcd-1r	146
CG9582	279
DIP-zeta	692
CG12439	121
CG31609	64
CG32982	681
CG13108	113
CG9586	130
tai	1363
aust	34
borr	132
lectin-30A	23
Ggamma30A	1008
CG17005	56
Cks30A	292
Eaat1	536
CG3748	163
CG43350	11
CG13110	78
CG34181	66
Shawl	758
Aldh	379
CG4438	182
Mco1	215
Fbp2	151
CG42847	153
FucTB	603
scat	309
CG3769	111
RpS28-like	90
numb	1381
Gdi	261
CG33298	981
Oatp30B	594
CG31883	13
CG17855	121
Cpr30B	69
CG13113	4
CG13114	122
jp	1774
CG3838	1485
Mtpalpha	444
CG31709	74
gcm	153
CG3841	146
CG4382	19
gcm2	336
Trx-2	313
GlcAT-S	505
CG31882	62
Apoltp	215
CG33299	45
Pka-C1	1461
hoip	144
pelo	243
CG31710	483
CG4364	134
Nckx30C	1035
CG13116	64
CG13117	65
Cyp4e3	51
zf30C	408
Taf11	88
und	260
CG4017	14
CG17633	24
ppk16	1616
IP3K1	533
CG4036	88
CG13123	260
nAChRalpha6	2371
FKBP59	138
CG34183	32
CG4537	25
mtDNA-helicase	27
Bka	91
RpS2	342
Muc30E	11
CG13124	1341
Etl1	132
Srp54	137
yip2	95
CG5885	249
CG4598	96
CG4594	122
CG4592	108
TbCMF46	5
CG42366	167
CG42367	46
Cpr30F	71
CG31712	129
Apf	52
CG4619	101
CG5853	409
CG13126	88
CG4709	189
CG5846	170
CG4658	457
CG5850	557
Dref	344
RpL13	322
bib	305
CG31875	512
SoYb	252
CG4747	215
Trp1	249
CG13131	132
CG13127	86
obst-B	54
CG33301	36
Cpr31A	143
Pen	380
Spn31A	191
CG44153	791
CG13133	154
CG34109	43
CG13135	32
CG4839	2309
CG13137	32
Sur	494
CG31874	72
Ripalpha	234
RpL7	145
CG34159	129
CG5734	120
CG5731	293
CG5727	78
CG4901	222
Npc1a	1173
Prosalpha6	92
CG4908	408
CG5708	297
CG5694	415
eEF1delta	66
mthl15	472
me31B	384
chico	546
bsk	753
CG31717	82
Ror	124
CG5676	76
Pten	1208
Rsf1	136
REPTOR-BP	83
Mob3	184
CG4953	107
CG4957	89
Mulk	64
trk	115
Utx	702
CG34043	42
Ufd4	193
Hand	86
CYLD	256
CG13138	63
nmd	223
CG5390	87
CG4968	123
Cdk5alpha	418
l(2)SH0834	41
Usp14	85
CG4972	122
CG5381	635
CG4995	357
RnrL	65
Schip1	65
CG5037	139
GATAd	341
SamDC	58
CG31715	66
Sps2	165
CG5022	212
CG34367	309
CG5367	321
CG5045	120
Cand1	200
pim	110
lft	213
CG5056	184
rho-5	244
CG33303	24
dpr19	791
gny	46
CG5096	77
Cdk1	85
mRpS7	82
da	436
Mdh1	115
Cnot4	850
LSm-4	67
CG17768	1074
Ir31a	187
Ip259	298
RpS27A	55
CG5355	33
Klp31E	137
RfC3	75
pie	137
CG5168	229
SmB	131
KdelR	284
CG5188	19
Bug22	204
TfIIB	65
TBC1D16	319
holn1	91
STUB1	291
Nse4	89
loh	333
ppk10	195
LManI	362
LManII	194
RluA-1	516
RluA-2	313
Grip75	63
CG7456	125
CG6144	265
CG13144	90
Myo31DF	765
CG6094	113
CG7384	215
Fatp	525
Lrr47	91
Lip4	627
CG18301	31
CG18302	651
Trim9	521
CG6138	128
w-cup	75
CG34160	152
CG34161	65
CG7329	442
CG31872	15
CG18284	24
CG17097	20
CG17098	502
CG45690	77
CG31871	428
CG17104	428
CG17105	17
CG17107	89
CG7299	37
CG7296	119
CG7294	75
CG17108	43
CG7300	19
Lip1	181
Lip2	595
CG6415	13
CG6431	655
CG6443	184
CG17118	44
EMC3	89
Dpy-30L1	165
Nup107	126
Vha16-5	86
CG12299	435
CG6729	61
CG17124	1201
CG6495	390
Ubc2	445
CG6724	219
CG17127	83
CG31869	1054
CG31870	225
Nos	859
CG6508	16
CG17134	28
CG6700	302
CG17140	1245
CG17139	65
Porin2	146
porin	1368
SmydA-3	721
Dnz1	366
aurB	117
Stam	299
CG12517	73
CG14071	149
CG14070	90
CG7309	81
CG14069	113
dpr2	1071
CG14072	289
CG33129	711
YL-1	111
CG16743	166
abo	81
ATPsynG	109
SCAR	363
piwi	88
CG12253	29
CG16833	750
aub	418
lectin-33A	11
RpL9	194
Nup154	160
Art8	94
dUTPase	158
Samuel	1609
Acp32CD	25
CG14913	177
CG18666	57
CG14915	34
CG43725	35
AstC	263
AstCC	59
CG16854	431
Wdr59	123
Ge-1	329
Reps	432
l(2)gd1	122
CG6201	112
Gr32a	169
CG6230	148
CG14921	129
Csl4	97
Nup160	102
RfC38	474
CG4751	128
hgo	40
Gyc32E	226
CG31867	62
CG6287	120
Ca-beta	2425
Vm32E	31
CG4788	200
ab	890
cmet	156
cana	849
CG33695	368
Ppt2	74
mre11	90
Osi21	103
CG14926	150
salr	1305
salm	436
sala	1027
CG43355	359
CG6488	66
spz4	408
Dlg5	610
CG4970	101
CG14929	112
CG14930	26
CG43153	114
CG31705	182
CG31706	58
CG34162	61
CG43438	341
kek2	1874
Mst33A	171
Acp33A	10
spag4	108
CG6614	60
CG12307	71
CG4983	156
CG43167	59
CG44477	52
CG4988	76
Vha100-5	110
CG42470	25
Sfp33A1	23
CG14931	208
CG14932	85
Tsp33B	62
CG14937	39
crol	1731
CycY	307
Pde1c	1908
esc	170
CG45011	53
CG45012	49
Sfp33A4	16
Sfp33A2	16
Sfp33A3	23
CG31704	21
CG44008	248
CG14933	398
CG42486	616
Mal-B1	5
Mal-B2	196
CG42751	83
Crys	106
CG16964	99
CG16965	41
CG6686	94
CG34163	48
zuc	58
dgt2	88
escl	46
Ada1-2	91
CG18789	115
Qtzl	74
Ada1-1	95
CG18787	112
CG12264	71
CG6746	115
Rh5	296
CG6734	219
dmGlut	344
CG18788	35
Tom70	381
CG6766	108
CG6785	2209
CG6770	143
Plzf	57
CG14945	678
JhI-21	390
RpL7-like	96
CG34164	1412
Rab3-GAP	28
firl	1483
CG14947	118
prd	536
Pex19	479
CG6712	91
Mt2	61
Ced-12	113
Patsas	225
ThrRS	253
Rab6	317
Phae1	226
Phae2	38
CG17211	827
rho-6	72
Gr33a	65
CG31760	314
CG31861	165
ZnT33D	78
CG17217	107
CG6583	112
crok	89
bru1	2893
atilla	288
CG31759	507
CG31862	22
CG43813	310
bru2	1776
CG17010	96
Pkd2	109
vir-1	449
CG6405	34
CG5446	142
CG6388	29
CG5435	105
SC35	404
eRF3	779
Oatp33Ea	399
CG5421	19
Oatp33Eb	178
CG5418	12
bun	5562
t-cup	38
nub	1452
Ref2	884
pdm2	1316
CG15485	440
CCT4	112
CG6153	90
CG5780	76
PICK1	467
CG5781	52
CG17036	232
CG5776	51
spict	67
CG15484	182
CG6180	110
CG5787	323
Pih1D1	122
MRP	354
CG15483	48
kek1	1127
ACXC	59
ACXB	102
ACXA	23
ACXE	8
CG16800	159
Vha68-2	376
Vha68-3	114
CG12404	94
Vha68-1	190
Tor	306
CG9934	766
A16	134
CG9932	1027
CG5142	78
CG43050	202
CG5122	131
CG9928	38
CG16978	25
Pk34A	69
kmg	73
DnaJ-H	722
Sirt1	427
Sfmbt	689
CG43925	50
CG5439	101
CG5287	231
CG31849	144
CG5458	139
CG16974	186
Edem2	669
CG16972	295
Pect	428
CG15482	33
kek4	431
CG9426	431
mRF1	108
Ski6	155
CG16812	142
CG15480	69
CG16813	233
CG16815	74
Prosalpha6T	69
Mabi	65
CG5867	141
CG5945	208
CG16820	418
l(2)k05911	670
Naa20B	203
CG31730	108
CG44085	1374
CG31848	92
Drep4	53
Uvrag	163
CG31729	1682
CG16824	70
CG43778	2026
CG16825	2053
CG16826	24
CG9395	624
CG9377	82
Nnp-1	113
CG6523	84
Tap42	107
CG31855	197
ND-B22	171
Bdp1	187
CG6565	485
CG9302	181
beta'COP	120
loqs	180
Ing5	99
CG7099	65
RpL24	71
CG16957	83
CG10859	243
CG7110	152
Vm34Ca	46
CG16848	74
CG16956	59
CG42784	4857
CG43850	861
Tehao	127
CG9267	91
Hsp60D	151
CG42809	139
CG42810	135
CG46308	1160
B4	910
CG15638	57
CG16852	49
CG9263	108
CG16853	384
kuz	743
CG9254	189
ics	607
CG18507	301
CG31814	473
CG7311	300
CG9014	158
CG31813	55
TM9SF4	354
CG43376	36
CG9008	433
p38b	209
CG16890	81
CG31731	86
CG16863	440
Sec71	327
CAH1	303
Adat1	24
CG16865	123
CG16888	22
Sos	398
b	322
tam	81
Arpc1	323
Orc5	200
DNApol-gamma35	477
GatC	34
RpII33	87
mRpS23	90
CenG1A	1332
CG33307	41
CG33306	36
CG8997	63
CG7916	26
CG7953	37
CG7968	18
Smg5	568
Ance	232
Ance-2	307
Acyp	118
Ance-3	283
CG16886	193
CG42711	27
CG16885	83
CG16884	106
NimA	311
NimB1	41
NimB2	94
NimB3	74
NimB4	68
NimB5	111
He	58
NimC1	138
Cyp28a5	58
NimC2	84
rk	624
CG42692	88
bgm	316
NimC3	45
hll	31
CG18095	5
nAChRalpha5	1863
NimC4	49
CG46301	1031
CG15293	196
CG31769	54
CG43332	47
CG43333	379
Dyrk2	997
wb	1662
CG32971	389
ms(2)34Fe	40
CG33090	690
CG15286	161
Send2	34
mTTF	84
l(2)34Fc	58
CG43052	79
l(2)34Fd	88
Rab14	564
Pgant35A	128
spel1	69
ppk	38
elB	1113
Pburs	13
Cpr35B	58
CG15283	62
noc	387
CG33648	320
CG4218	156
CG3473	147
osp	662
Adhr	1238
Adh	302
CG15282	215
CG34165	79
CG42685	176
CG31835	108
CG31775	39
CG42585	108
CG42586	39
CG34166	103
CG42681	14
CG42587	25
CG4691	204
CSN1a	96
CG4701	99
CG4650	5
CG18636	12
CG18420	105
CG33308	104
CG33309	46
CG42682	29
CG15279	534
CG4480	65
CG15278	208
ProtA	163
ProtB	141
CG42313	1071
CG3491	145
mol	1257
DCTN5-p25	92
l(2)35Be	90
NC2beta	105
THG	116
l(2)35Bd	79
GABA-B-R1	1069
CG31832	30
yellow-c	170
CIAPIN1	86
Su(H)	449
ck	449
TfIIS	259
solo	151
vas	151
vig	396
CG15270	869
CG15269	180
stc	410
CG4168	387
Sfp35C	28
CG43230	141
ZnT35C	408
dao	260
Pol32	41
l(2)35Cc	70
yuri	1211
Cul3	1409
UK114	105
CG15263	27
CG15260	66
ms(2)35Ci	212
CG15262	139
nht	55
esg	228
CG15258	39
CG44869	122
wor	150
CG4161	146
sna	153
Tim17b2	108
lace	94
Skadu	46
CG15256	100
kek3	742
CG15255	34
Semp1	9
CG15254	37
CG15253	18
CG11865	5
CG7631	6
CG18480	191
CG4587	1588
CG44141	29
CG18477	5
CG18478	65
CG43923	43
CG44140	29
CG31780	5
CG31827	65
CG43924	43
CycE	1581
ND-B17	102
Mtr4	94
Gli	569
CG3793	156
wek	118
Ku80	95
CG31826	340
CG43760	83
CG18109	109
CG42876	11
CG18518	50
CG13243	105
Tektin-A	237
CG42792	38
CG7653	643
CG44475	17
Tep1	92
CG31735	390
CG31823	78
CG31821	33
beat-Ib	1084
CG13244	50
CG4793	15
CG12448	65
CG18063	83
CG10839	86
beat-Ic	1146
CG34167	197
CG13245	713
CG43816	369
CG31820	134
BicC	1280
CG45084	651
beat-Ia	769
CG4891	39
CG4892	208
CG34168	117
Ca-alpha1D	2558
CG31819	129
CG42817	599
CG42818	142
CG46309	30
PRL-1	2019
EndoGI	187
twe	287
CG4935	59
crp	541
pkaap	154
CG17329	58
CG13258	55
Cyp303a1	168
heix	546
CG17328	137
GMF	181
c(2)M	88
CG5861	284
Syx5	314
cni	136
fzy	145
cact	712
CG4278	88
mRpL4	50
CG4440	83
CG31817	78
CG42266	61
CG44405	81
chif	1018
CG42231	602
CG4455	161
CaBP1	183
jhamt	16
CG5888	189
Idgf1	51
Idgf2	639
Idgf3	283
dac	627
CG4580	55
Tpr2	994
CG5953	771
CG31816	127
CG42389	1901
CG5968	73
CG31815	124
CG4631	120
Trpgamma	501
her	198
squ	437
grp	1343
CG31807	458
CG33552	116
CG31808	522
Cyt-c-d	336
Cyt-c-p	86
VhaSFD	160
CG31812	1
CG17996	79
Prosbeta4	100
CG17904	82
glu	111
ChLD3	146
LSm7	40
BuGZ	125
yellow-b	259
ppk17	441
Mhc	656
Cyt-b5-r	89
CG17928	204
Ugt36Ba	25
Ugt36Bc	256
CG13280	306
CG13272	910
mdy	743
Cse1	141
AspRS-m	458
CG13282	261
CG13283	40
SclB	410
SclA	122
CG13284	853
CG31810	36
CG31809	261
CG6012	70
CG32832	74
CG31743	955
CG34313	29
CG6115	132
tweek	513
CG42556	365
CG31805	54
CG12288	67
ApepP	261
beat-IIIb	1092
CG31806	100
CG6304	293
CG15136	240
CG12620	84
CG31784	86
beat-IIIa	736
CG34106	2818
CG34169	116
Gr36b	9
beat-IIIc	437
CG15140	54
CG6380	94
CG34170	61
CG45691	182
CG31804	101
Lrch	333
CLIP-190	1251
Rpb11	102
CG15141	140
CG31803	46
Dif	868
CG5043	112
dl	1133
CG5050	301
SPH93	27
CG18563	19
BicD	891
Sgt	348
Aac11	171
fws	128
CG5110	103
GCS2beta	149
CG5131	77
CG43645	286
CG43221	34
CG43220	33
qua	931
CG15142	59
mEFTs	438
Dhc36C	66
CG15143	28
CG15144	127
CG7094	154
Oli	1056
CG6870	188
Sytalpha	596
CG15147	163
CG43054	42
CadN	1167
CG43231	161
CadN2	1255
CG42830	68
CG43271	237
CG5674	167
CG5681	76
Prosbeta5R2	81
CG5693	156
CG42659	154
CG42634	59
CG42635	493
CG31740	219
elfless	99
rdo	721
Arr1	201
ninaD	37
CG31741	12
CG15153	18
CG5755	124
CG44476	44
CG15152	136
CG5758	859
CG31785	314
kel	152
Socs36E	431
CG17681	294
CG15155	15
CG5783	34
CG7200	664
CG42750	2091
Ptp36E	890
CG31802	89
CG31788	140
CG31787	86
CG43362	34
Sfp36F	26
CG5790	309
CG43354	39
Fas3	586
Acp36DE	4
CG34171	35
RpS26	136
ncm	103
bsf	101
Ntf-2r	118
CG10283	544
grnd	551
kon	803
CG10178	219
CG10211	694
Pde11	1976
CG15160	323
amos	15
CG10413	329
CG31789	14
CG10333	92
Atac2	71
CG15161	287
MESR3	528
Cyp310a1	66
CG43338	136
CG43339	70
Mst36Fb	61
Mst36Fa	66
CG31751	390
tos	117
msl-1	375
CG10336	266
CG10383	478
CG10338	478
CG10341	121
CG10376	192
CG10343	80
Jwa	200
Faf2	450
Grip71	92
Irk3	213
CG10348	1878
CG42752	104
CG15167	52
ham	2313
CG43814	111
CG10570	636
CG42502	381
CG17325	659
CG42305	452
CG17324	77
CG17323	202
CG17322	154
CG17597	473
ScpX	113
CG10600	286
CG31752	32
CG33120	153
CG17321	896
CG10602	291
mRpL13	88
tup	466
ssp3	494
CG46304	81
CG10428	114
Nedd8	122
CG10621	390
CG10623	266
Nak	329
Tango6	71
L2HGDH	410
CG10431	67
Swip-1	370
CG15168	82
CG15170	6
CG15169	55
CG10650	80
CG31792	160
CG31793	727
RpL30	124
robl37BC	130
CG15172	273
Sidpn	347
hook	118
CG31800	120
mib2	793
Catsup	84
Ttc19	245
Acn	212
CG10470	99
l(2)37Bb	114
Rpn3	264
CG10492	773
Phlpp	518
CG10495	87
CG10702	1274
CG17343	64
CG17572	125
CG10700	33
Lim3	1660
CG17344	281
CG43731	61
amd	277
CG10561	379
Ddc	1071
l(2)37Cc	214
l(2)37Cb	53
l(2)37Cd	13
AsnRS	124
DCTN6-p27	77
l(2)37Cg	310
brat	1175
CG17568	99
CG42688	344
CG46059	353
gammaTub37C	74
pigeon	86
drl	387
CG31797	107
CG17564	206
CG10750	118
dnt	388
CG13086	19
CG17349	199
CG17350	82
fon	70
CG17549	219
CG17544	252
CG31798	69
Pax	1488
Lectin-galC1	13
lectin-37Da	1
lectin-37Db	22
CG16771	1374
CG13085	570
RtcB	128
Rab9	298
CG10237	1505
RanGAP	532
Hs2st	131
Top2	525
CG10026	1085
tj	489
CG10195	104
CG13084	43
CG13083	34
CG10194	33
CG18094	224
CG10189	157
swm	463
Top3alpha	70
CG10188	578
Hasp	443
CG10132	387
CG10166	44
CG10137	86
CG10165	657
CG33116	330
CG31697	106
CG13082	71
CG13081	86
ref(2)P	349
CG10337	148
Tep4	389
Tep5	18
CG13078	89
CG13077	378
spi	719
msb1l	97
CG10268	221
Hakai	104
PCNA2	63
CG10366	111
Lar	2370
CG46244	945
scw	46
CG10462	385
Nf-YB	92
CG10631	384
CG10628	42
CG10463	33
fbp	168
bsh	138
CdGAPr	224
CG10466	123
fs(2)ltoPP43	105
sick	5890
CG13962	155
CG10481	21
TotF	45
COX4	504
CG34051	4
CG42866	23
CG13965	54
CG16772	46
CG10680	95
OS9	34
Hf	31
CG43861	720
CG10659	30
sNPF	451
barr	478
lok	455
vls	81
bwa	370
CG10730	7
pr	369
neb	100
fok	472
CG10747	254
CG10721	152
Taf13	81
nesd	237
mRpS18B	104
Kua	695
CG13970	87
CG10651	22
CG17571	262
CG17570	125
CG12617	103
spir	943
La	88
RtGEF	609
Ugt37a1	116
CG16798	424
CG10947	833
CG10949	214
Arpc2	537
CG15130	61
CG31688	1989
CG31683	436
CG31687	76
CG18858	430
Cdc23	76
CG2493	74
CG43233	82
CG34007	76
CG44270	111
CG31677	96
CG15475	159
CG17472	50
CG31680	29
Sfp38D	23
CG17470	140
phr6-4	250
CG2608	190
CG18810	125
CG2611	62
brun	394
CG2614	84
CG31678	807
IKKepsilon	180
Cen	354
CG2617	81
Hr38	1412
CG9316	95
CarT	30
TM9SF2	246
Fs(2)Ket	500
CG9319	145
Ns4	136
Rhau	203
dia	659
cad	377
Pomp	127
vari	668
CG9328	1189
CG33322	64
CheB38b	8
CG9331	1550
CG31673	61
CG31674	216
Oseg5	233
Spn38F	11
CG31676	228
CG14402	86
twit	171
CG9336	271
CG9338	78
CG31675	391
CG14401	280
sky	1978
CG43739	428
Mtp	124
RPA2	101
CG9272	61
CG9270	136
CG42238	1754
Itgbn	101
CG9265	1390
tadr	297
CG33510	39
CG33509	132
ppk13	21
CG9259	133
CG14397	140
l(2)05287	168
CG34136	267
CG9257	140
CG46307	67
Nhe2	1019
Dap160	333
CG9253	77
del	184
E2f2	706
Mpp6	620
CG9249	48
CG9248	159
Nbr	81
CG9246	38
CG43345	367
CG43346	1975
Acon	202
CG31627	66
bur	372
Mcm10	98
Ret	477
CG31624	257
CG31988	389
clumsy	369
Atg18b	275
CG8679	122
CG8677	240
CG31626	355
Hr39	571
l(2)k14505	67
CG8671	635
Mondo	1571
crc	1776
CG46314	537
dimm	314
Tsp39D	185
dtr	163
CG8665	124
nrv3	664
His1:CG33801	159
His2B:CG33910	46
His4:CG33909	56
His3:CG33803	57
His1:CG31617	159
His2B:CG17949	46
His2A:CG31618	52
His4:CG31611	56
His3:CG31613	57
His1:CG33804	159
His2B:CG33908	46
His4:CG33907	55
His3:CG33806	57
His1:CG33807	159
His2B:CG33906	46
His2A:CG33808	35
His4:CG33905	56
His3:CG33809	57
His1:CG33810	159
His2B:CG33904	46
His4:CG33903	56
His3:CG33812	57
His1:CG33813	159
His2B:CG33902	46
His2A:CG33814	52
His4:CG33901	56
His3:CG33815	57
His1:CG33816	159
His2B:CG33900	46
His2A:CG33817	52
His4:CG33899	56
His3:CG33818	57
His1:CG33819	159
His2B:CG33898	46
His2A:CG33820	52
His4:CG33897	56
His3:CG33821	57
His1:CG33822	159
His2B:CG33896	46
His2A:CG33823	52
His4:CG33895	56
His3:CG33824	57
His1:CG33825	159
His2B:CG33894	46
His2A:CG33826	52
His4:CG33893	56
His3:CG33827	57
His1:CG33828	159
His2B:CG33892	46
His2A:CG33829	52
His4:CG33891	56
His3:CG33830	57
His1:CG33831	159
His2B:CG33890	46
His2A:CG33832	52
His4:CG33889	56
His3:CG33833	57
His1:CG33834	159
His2B:CG33888	46
His2A:CG33835	52
His4:CG33887	56
His3:CG33836	57
His1:CG33837	159
His2B:CG33886	46
His2A:CG33838	52
His4:CG33885	56
His3:CG33839	57
His1:CG33840	159
His2B:CG33884	46
His2A:CG33841	52
His4:CG33883	56
His3:CG33842	57
His1:CG33843	159
His2B:CG33882	46
His2A:CG33844	52
His4:CG33881	56
His3:CG33845	57
His1:CG33846	159
His2B:CG33880	46
His2A:CG33847	52
His4:CG33879	56
His3:CG33848	57
His1:CG33849	159
His2B:CG33878	46
His2A:CG33850	52
His4:CG33877	56
His3:CG33851	57
His1:CG33852	159
His2B:CG33876	46
His2A:CG33853	52
His4:CG33875	216
His3:CG33854	57
His1:CG33855	159
His2B:CG33874	46
His2A:CG33856	52
His4:CG33873	216
His3:CG33857	57
His1:CG33858	159
His2B:CG33872	46
His2A:CG33859	52
His4:CG33871	216
His3:CG33860	57
His1:CG33861	159
His2B:CG33870	46
His2A:CG33862	52
His4:CG33869	214
His3:CG33863	57
His1:CG33864	159
His2B:CG33868	46
His2A:CG33865	52
His3:CG33866	57
Lamp1	106
nompB	68
CG2201	1132
Df31	240
Ac3	412
Cul2	286
CG2225	1306
eEF2	123
nolo	625
step	1050
CG1416	202
CG31612	208
CG11630	52
tsh	1213
CG11629	28
CG1421	157
CG1428	64
CG31600	56
CG11634	105
CG2528	54
CG31693	230
tio	827
CG41434	172
CG31601	190
CG34173	136
CG42597	86
CG31702	157
ttm3	56
CG31703	178
CG15219	111
CG10834	60
CG6675	152
CG3651	199
CycK	419
CG42748	1667
dunk	77
Clamp	364
CG3635	35
Ir40a	869
CG3262	258
RpL21	109
Tif-IA	223
CG17018	1141
RpL5	345
CG17490	644
CG17493	436
Slmap	272
CG40006	225
CG40439	273
CG17715	351
lt	1092
cta	382
Cht10	413
Spf45	173
CG12567	312
Gpb5	206
Tim23	198
kl-3	100
ARY	50
FDY	127
Mst77Y-4	73
CG45764	146
CG45765	15
CG45766	15
Mst77Y-7	15
Mst77Y-9	15
CG45770	15
Mst77Y-13	15
Pp1-Y2	122
JYalpha	51
PlexB	354
ci	1489
RpS3A	121
pan	1787
Ank	278
CG32000	1833
CG32006	82
CG31997	157
CG33978	164
Arl4	60
CG2316	704
CG31998	685
Crk	231
CG31999	789
yellow-h	83
CG1674	472
dpr7	507
RhoGAP102A	520
NfI	138
Syt7	842
Rad23	362
Zip102B	578
CG32850	281
PMCA	197
Hcf	525
dati	2369
lgs	518
CaMKI	1618
bip2	159
CG33941	297
Asator	2064
zfh2	417
Thd1	577
Pur-alpha	646
ND-49	115
Ephrin	553
CG1909	182
onecut	947
Eph	356
mav	447
Gat	145
Ekar	36
gw	2049
Slip1	80
CG11360	779
myo	869
ey	1319
bt	183
MED26	310
Sox102F	1647
fd102C	301
Gyf	84
unc-13	4290
eIF4G1	610
mGluR	209
4E-T	361
fuss	1298
toy	527
PlexA	951
CG11077	112
CG11076	395
ATPsynbeta	346
CaMKII	981
Zyx	618
apolpp	551
Actbeta	330
sv	671
Cals	322
Arf102F	98
CG11155	148
CG32017	891
Kif3C	81
pho	404
CG33521	493
PIP4K	161
Mitf	216
Dyrk3	527
Cadps	527
